107906,€ê‡ÈÑ Th®¡‡È£ng Ngh‡ÈÜ,TRUE,48,K‡È_ s®¡,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107907,LÌ_ Thy TrÌ_c,FALSE,44,NhÌ¢n viÌ»n,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107908,Phan ÌêÌ«ng NguyÌ»n,TRUE,24,K‡È_ s®¡,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107909,Phan Kh‡_øc Anh,TRUE,43,Thanh tra,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107910,LÌ» Ng‡Èçc Qu‡_À,FALSE,28,Thanh tra,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107911,HoÌÊng C‡_©m Nhung,FALSE,64,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107912,Tr‡__n Minh Thi‡Èàn,TRUE,45,Sinh viÌ»n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107913,Tr‡__n Qu‡ÈÔc BÌÂnh,TRUE,62,CÌ«ng nhÌ¢n,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107914,VÅ© Mai Anh,FALSE,59,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107915,LÌ» ToÌÊn Th‡_øng,TRUE,21,CÌ«ng nhÌ¢n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107916,Phan Trung ChuyÌ»n,TRUE,53,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107917,€ê‡ÈÑ HÌ_a BÌÂnh,TRUE,60,Y tÌÁ,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107918,Phan Hoa TiÌ»n,FALSE,67,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107919,€ê‡_áng M‡Èªng LÌ¢m,TRUE,35,B‡_£o v‡Èà,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107920,HoÌÊng NguyÌ»n KhÌ«i,TRUE,68,NhÌ¢n viÌ»n,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107921,H‡ÈÒ Ph®¡®Áng Lan,FALSE,47,Thanh tra,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107922,€ê‡_áng CÌ«ng Lu‡__n,TRUE,43,Thanh tra,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107923,H‡ÈÒ ThÌÁi Sang,TRUE,59,GiÌÁm €Ô‡ÈÔc,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107924,Phan Anh Th‡_£o,FALSE,18,B‡_£o v‡Èà,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107925,Phan KhÌÁnh QuyÌ»n,FALSE,30,K‡È_ s®¡,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107926,HoÌÊng Thu‡__n ToÌÊn,TRUE,58,Sinh viÌ»n,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107927,LÌ_ Minh €êan,FALSE,64,GiÌÁm €Ô‡ÈÔc,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107928,D®¡®Áng Th‡È´c Oanh,FALSE,51,NhÌ¢n viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107929,Ph‡_Ám Qu‡ÈÔc KhÌÁnh,TRUE,67,CÌ«ng nhÌ¢n,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107930,HoÌÊng Vi‡Èàt ThÌ«ng,TRUE,56,Thanh tra,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107931,€ê‡ÈÑ Vi‡ÈÉn Ph®¡®Áng,TRUE,54,Sinh viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107932,H‡ÈÒ Th®¡‡Èùng XuÌ¢n,TRUE,49,CÌ«ng nhÌ¢n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107933,HoÌÊng Vi‡Èàt C®¡‡Èùng,TRUE,45,Thanh tra,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107934,€ê‡_áng Di‡ÈÉm UyÌ»n,FALSE,46,CÌ«ng nhÌ¢n,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107935,Nguy‡ÈÉn TrÌ_c Loan,FALSE,46,Lu‡__t s®¡,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107936,HoÌÊng NhÌ£ Thanh,FALSE,22,Thanh tra,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107937,D®¡®Áng UyÌ»n Thi,FALSE,60,Sinh viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107938,LÌ» Vi‡Èàt Long,TRUE,65,NhÌ¢n viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107939,BÌ_i VÌ¢n Chi,FALSE,55,K‡È_ s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107940,Tr‡__n Quang DÅ©ng,TRUE,55,K‡È_ s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107941,Nguy‡ÈÉn ÌêÌ«ng Tuy‡ÈÅn,FALSE,49,NhÌ¢n viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107942,HoÌÊng Trung Vi‡Èàt,TRUE,66,BÌÁc s€©,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107943,Nguy‡ÈÉn Huy Anh,TRUE,66,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107944,BÌ_i Minh VÅ©,TRUE,39,GiÌÁm €Ô‡ÈÔc,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107945,LÌ» Mai QuyÌ»n,FALSE,48,GiÌÁm €Ô‡ÈÔc,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107946,Tr‡__n Ki‡_Àt Trinh,FALSE,26,NhÌ¢n viÌ»n,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107947,VÅ© Di‡Èàu H‡ÈÒng,FALSE,41,BÌÁc s€©,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107948,BÌ_i M‡Èªng H‡_±ng,FALSE,64,Y tÌÁ,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107949,BÌ_i Kh‡_øc Ninh,TRUE,52,B‡_£o v‡Èà,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107950,Tr‡__n Tr®¡‡Èùng Vinh,TRUE,51,NhÌ¢n viÌ»n,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107951,Nguy‡ÈÉn ThÌ_y D®¡®Áng,FALSE,23,BÌÁc s€©,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107952,LÌ» Minh TÌ¢m,FALSE,39,NhÌ¢n viÌ»n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107953,HoÌÊng Di‡Èàu Hi‡ÈÅn,FALSE,68,B‡_£o v‡Èà,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107954,Tr‡__n Thu HoÌÊi,FALSE,68,Lu‡__t s®¡,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107955,D®¡®Áng Vi‡Èàt KhÌ«i,TRUE,52,GiÌÁm €Ô‡ÈÔc,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107956,Ph‡_Ám Thu NhiÌ»n,FALSE,43,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107957,VÅ© Hi‡Èàp HÌ_a,TRUE,31,B‡_£o v‡Èà,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107958,Ph‡_Ám Huy TrÌ¢n,TRUE,52,Thanh tra,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107959,€ê‡_áng Ng‡Èçc Th‡_Ách,TRUE,42,NhÌ¢n viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107960,D®¡®Áng Th‡_À DÌ¢n,TRUE,62,CÌ«ng nhÌ¢n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107961,LÌ_ Th‡_À BÌÂnh,TRUE,33,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107962,D®¡®Áng Qu‡_À Thu,FALSE,41,BÌÁc s€©,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107963,Phan Duy Lu‡__n,TRUE,18,CÌ«ng nhÌ¢n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107964,Ph‡_Ám H‡Èøu V®¡‡È£ng,TRUE,22,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107965,BÌ_i BÌ_ch Lam,FALSE,28,K‡È_ s®¡,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107966,Phan Quang Tu‡_´n,TRUE,32,GiÌÁm €Ô‡ÈÔc,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107967,H‡ÈÒ Ng‡Èçc Huy‡ÈÅn,FALSE,44,B‡_£o v‡Èà,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107968,HoÌÊng Ph‡È´ng Vi‡Èàt,TRUE,64,CÌ«ng nhÌ¢n,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107969,Nguy‡ÈÉn L‡__p ThÌÊnh,TRUE,63,Y tÌÁ,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107970,€ê‡_áng TÌ_ Nguy‡Èàt,FALSE,49,Thanh tra,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107971,€ê‡ÈÑ Ng‡Èçc Loan,FALSE,57,NhÌ¢n viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107972,Ph‡_Ám Tri‡Èàu ThÌÁi,TRUE,57,Sinh viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107973,BÌ_i NguyÌ»n Th‡_£o,FALSE,28,CÌ«ng nhÌ¢n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107974,HoÌÊng Trung ChuyÌ»n,TRUE,25,Lu‡__t s®¡,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
107975,VÅ© ÌÅnh Th®Á,FALSE,61,NhÌ¢n viÌ»n,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107976,€ê‡ÈÑ Thu‡__n Anh,TRUE,27,CÌ«ng nhÌ¢n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107977,D®¡®Áng Thanh HÌÊo,TRUE,68,Thanh tra,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107978,BÌ_i Ph®¡®Áng ThÌ_y,FALSE,61,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107979,H‡ÈÒ Qu‡È_nh Lam,FALSE,39,K‡È_ s®¡,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107980,BÌ_i M‡È_ KhuyÌ»n,FALSE,20,Lu‡__t s®¡,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107981,H‡ÈÒ CÌÁt TiÌ»n,FALSE,37,B‡_£o v‡Èà,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107982,H‡ÈÒ B‡_£o ThÌ_y,FALSE,30,Thanh tra,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107983,Tr‡__n Ki‡Èàt VÌµ,TRUE,39,Lu‡__t s®¡,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107984,H‡ÈÒ Di‡ÈÉm Th®¡,FALSE,46,Thanh tra,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107985,H‡ÈÒ Nh‡__t Kh®¡®Áng,TRUE,40,Y tÌÁ,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107986,LÌ» Nh®¡ QuÌ¢n,FALSE,34,Thanh tra,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
107987,Phan TrÌ_c QuÌ¢n,FALSE,62,K‡È_ s®¡,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107988,D®¡®Áng Qu‡È_nh Trang,FALSE,42,B‡_£o v‡Èà,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107989,Tr‡__n ChÌ_ Anh,TRUE,53,NhÌ¢n viÌ»n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107990,Nguy‡ÈÉn LÌ¢m VÅ©,TRUE,28,Sinh viÌ»n,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107991,LÌ_ VÌÊnh KhuyÌ»n,FALSE,20,Thanh tra,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107992,D®¡®Áng Thu NgÌ¢n,FALSE,57,Lu‡__t s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107993,LÌ» Nguy‡Èàt HÌÊ,FALSE,45,CÌ«ng nhÌ¢n,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107994,VÅ© Nh®¡ H‡ÈÒng,FALSE,66,BÌÁc s€©,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
107995,LÌ_ Huy T®¡‡Èùng,TRUE,62,Sinh viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
107996,Nguy‡ÈÉn ÌÅnh Ng‡Èçc,FALSE,59,BÌÁc s€©,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
107997,€ê‡ÈÑ H®¡®Áng Lan,FALSE,60,Lu‡__t s®¡,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
107998,D®¡®Áng H‡Èøu Th‡_øng,TRUE,64,GiÌÁm €Ô‡ÈÔc,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
107999,H‡ÈÒ Ngh€©a DÅ©ng,TRUE,34,K‡È_ s®¡,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108000,€ê‡ÈÑ Thu Oanh,FALSE,32,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108001,H‡ÈÒ Thy Oanh,FALSE,55,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108002,LÌ» K‡È_ Di‡Èàu,FALSE,57,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108003,€ê‡_áng Qu‡ÈÔc VÅ©,TRUE,23,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108004,H‡ÈÒ KhÌÁnh Vi,FALSE,56,Sinh viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108005,€ê‡_áng Gia Hi‡Èàp,TRUE,46,Lu‡__t s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108006,VÅ© ThiÌ»n HÌÊ,FALSE,53,BÌÁc s€©,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108007,VÅ© ‡__u L€Äng,FALSE,67,Sinh viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108008,BÌ_i Thanh VÌ¢n,FALSE,29,CÌ«ng nhÌ¢n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108009,Phan ChÌ_ KiÌ»n,TRUE,39,NhÌ¢n viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108010,VÅ© Kh‡_øc Duy,TRUE,53,Thanh tra,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
108011,€ê‡ÈÑ ThiÌ»n L®¡®Áng,TRUE,67,Y tÌÁ,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108012,Ph‡_Ám Qu‡È_nh Hoa,FALSE,43,B‡_£o v‡Èà,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108013,Tr‡__n T‡_´t BÌÂnh,TRUE,48,B‡_£o v‡Èà,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108014,D®¡®Áng ThiÌ»n Th‡_£o,FALSE,35,Lu‡__t s®¡,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
108015,BÌ_i K‡È_ Di‡Èàu,FALSE,46,Lu‡__t s®¡,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108016,Phan Hi‡_Àu H‡Èçc,TRUE,51,Y tÌÁ,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108017,D®¡®Áng Gia PhÌ_c,TRUE,37,K‡È_ s®¡,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108018,€ê‡ÈÑ T®¡‡Èùng NguyÌ»n,TRUE,29,Sinh viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108019,Phan HoÌÊng XuÌ¢n,TRUE,45,B‡_£o v‡Èà,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108020,Nguy‡ÈÉn TÌ_ch Thi‡Èàn,TRUE,64,B‡_£o v‡Èà,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108021,BÌ_i Anh Vi‡Èàt,TRUE,54,NhÌ¢n viÌ»n,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108022,Ph‡_Ám Gia Hi‡Èàp,TRUE,60,Lu‡__t s®¡,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108023,€ê‡ÈÑ Sao B€Äng,FALSE,64,K‡È_ s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108024,LÌ» Nam Thanh,TRUE,42,CÌ«ng nhÌ¢n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
108025,Tr‡__n Tr®¡‡Èùng PhÌÁt,TRUE,41,GiÌÁm €Ô‡ÈÔc,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108026,BÌ_i ThÌ_y Mai,FALSE,33,NhÌ¢n viÌ»n,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108027,Tr‡__n ThÌÊnh HÌ_a,TRUE,41,K‡È_ s®¡,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108028,VÅ© YÌ»n BÌÂnh,TRUE,37,B‡_£o v‡Èà,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
108029,Ph‡_Ám Thy Oanh,FALSE,30,NhÌ¢n viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108030,€ê‡_áng Nh‡__t D‡_Á,FALSE,60,BÌÁc s€©,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108031,Phan KhÌÁnh H‡_±ng,FALSE,23,Thanh tra,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108032,€ê‡_áng H‡ÈÒng LiÌ»m,TRUE,57,B‡_£o v‡Èà,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108033,BÌ_i Ngh‡ÈÜ Quy‡ÈÅn,TRUE,60,Y tÌÁ,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
108034,LÌ» DuyÌ»n My,FALSE,68,Sinh viÌ»n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
108035,LÌ» T®¡‡Èùng PhÌÁt,TRUE,47,GiÌÁm €Ô‡ÈÔc,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108036,Tr‡__n Kh‡_£i TÌ¢m,TRUE,21,NhÌ¢n viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108037,Phan H‡_£i LÌ_,TRUE,46,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108038,D®¡®Áng HoÌÊng Minh,TRUE,19,CÌ«ng nhÌ¢n,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108039,HoÌÊng Thi‡_Àu Mai,FALSE,19,NhÌ¢n viÌ»n,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108040,Phan Kh‡_£ TÌ_,FALSE,25,B‡_£o v‡Èà,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108041,LÌ_ H‡ÈÒng Nga,FALSE,32,BÌÁc s€©,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108042,€ê‡_áng HoÌÊng Kim,FALSE,45,GiÌÁm €Ô‡ÈÔc,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108043,LÌ» HoÌÊng H‡_£i,TRUE,30,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108044,D®¡®Áng XuÌ¢n T®¡‡Èùng,TRUE,47,CÌ«ng nhÌ¢n,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108045,Phan LiÌ»n H®¡®Áng,FALSE,33,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108046,Nguy‡ÈÉn ThÌÁi BÌÂnh,TRUE,37,Sinh viÌ»n,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108047,LÌ» Thanh TÌ¢m,FALSE,57,Thanh tra,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108048,Phan ÌêÌÂnh Ch®¡®Áng,TRUE,59,GiÌÁm €Ô‡ÈÔc,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108049,Phan Ki‡ÈÅu N®¡®Áng,FALSE,32,NhÌ¢n viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108050,€ê‡_áng Quang Minh,TRUE,32,BÌÁc s€©,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108051,Phan ÌÅnh Nguy‡Èàt,FALSE,42,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108052,LÌ» HoÌÊng NgÌ«n,TRUE,28,BÌÁc s€©,http://vietnamnet.vn/,Tue Nov 13 08:55:56 ICT 2018
108053,VÅ© Hi‡ÈÅn Minh,TRUE,26,GiÌÁm €Ô‡ÈÔc,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108054,HoÌÊng Ng‡Èçc Th®Á,FALSE,24,BÌÁc s€©,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108055,VÅ© HÌÊ My,FALSE,26,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108056,LÌ» ChÌ_ Anh,TRUE,53,Thanh tra,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108057,H‡ÈÒ Gia C‡_£nh,TRUE,66,GiÌÁm €Ô‡ÈÔc,https://www.vietnamplus.vn/,Tue Nov 13 08:55:56 ICT 2018
108058,LÌ» Vi‡_Àt TÌ¢n,TRUE,56,B‡_£o v‡Èà,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108059,Phan HÌÊm DuyÌ»n,FALSE,28,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108060,LÌ_ Ph®¡‡È_c An,TRUE,18,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108061,LÌ_ Nguy‡Èàt ÌÅnh,FALSE,26,NhÌ¢n viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108062,H‡ÈÒ KiÌ»n Trung,TRUE,51,Y tÌÁ,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108063,€ê‡_áng Thi‡Èàn Sinh,TRUE,27,NhÌ¢n viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108064,LÌ» Tr®¡‡Èùng VÅ©,TRUE,25,Lu‡__t s®¡,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108065,BÌ_i DÌ¢n KhÌÁnh,TRUE,49,Sinh viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108066,BÌ_i Kh‡_£i Ca,FALSE,50,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108067,€ê‡ÈÑ Qu‡ÈÔc Vi‡Èàt,TRUE,60,B‡_£o v‡Èà,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108068,Nguy‡ÈÉn HoÌÊng LÌ¢m,TRUE,44,BÌÁc s€©,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108069,€ê‡ÈÑ Tuy‡ÈÅn LÌ¢m,TRUE,60,B‡_£o v‡Èà,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108070,H‡ÈÒ TÌ¢m Nhi,FALSE,41,NhÌ¢n viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108071,Ph‡_Ám Tuy‡_Àt Thanh,FALSE,57,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108072,€ê‡_áng Y‡_Àn Nhi,FALSE,61,B‡_£o v‡Èà,http://kenh14.vn/,Tue Nov 13 08:55:56 ICT 2018
108073,€ê‡_áng H‡ÈÒng Vi‡Èàt,TRUE,57,K‡È_ s®¡,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108074,€ê‡_áng Thanh H®¡‡Èùng,FALSE,49,Lu‡__t s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108075,Tr‡__n Lam Ph®¡®Áng,TRUE,58,NhÌ¢n viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108076,BÌ_i Nh‡__t Duy,TRUE,49,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:56 ICT 2018
108077,Ph‡_Ám Minh Vu,TRUE,41,Thanh tra,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108078,Phan Ìê‡_Ái HÌÊnh,TRUE,69,Thanh tra,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108079,HoÌÊng Kim Anh,FALSE,22,GiÌÁm €Ô‡ÈÔc,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108080,Ph‡_Ám KhÌÁnh My,FALSE,65,NhÌ¢n viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108081,Nguy‡ÈÉn ThÌÁi H‡ÈÒng,FALSE,21,Lu‡__t s®¡,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
108082,BÌ_i Vi‡Èàt Khang,TRUE,18,BÌÁc s€©,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108083,HoÌÊng Qu‡_À Linh,FALSE,52,Sinh viÌ»n,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108084,Ph‡_Ám Thi‡Èàn Minh,TRUE,20,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:56 ICT 2018
108085,VÅ© BÌÂnh YÌ»n,FALSE,56,GiÌÁm €Ô‡ÈÔc,vnexpress.net,Tue Nov 13 08:55:56 ICT 2018
108086,LÌ_ Th‡È´y Linh,FALSE,26,BÌÁc s€©,tuoitre.vn,Tue Nov 13 08:55:56 ICT 2018
